鎌倉の鶴岡（つるがおか）八幡宮のものがよく知られている、馬を走らせながら鏑矢で的を射る伝統行事を何というでしょう？,流鏑馬（やぶさめ）
中国の貧しい農民、王竜（ワン・ルン）を主人公とした、原題を『The Good Earth』というパール・バックの代表作は何でしょう？,『大地』
デキシーランドジャズ発祥の地といわれる、アメリカ・ルイジアナ州の都市はどこでしょう？,ニューオリンズ
ファッションブランドの一つ、ハンティングワールドのロゴにデザインされている動物は何でしょう？,象
特定の産品の輸入量が急増する際に、国内産業保護のために一時的に関税を引き上げる措置を何というでしょう？,セーフガード
パナマを首都とする国はパナマですが、マナマを首都とする国はどこでしょう？,バーレーン[Bahrain]
明け方の空にかかる虹は、東西南北どちらの方角にかかるでしょう？,西
俗に「鵜のまねをする烏」といいますが、この続きでこの烏は「どうなる」といわれるでしょう？,溺れる
味噌、豆腐、納豆といえば原材料は何でしょう？,大豆
現在は平成という元号が使われていますが、645年に、日本で最初の元号として定められた元号は何でしょう？,大化
従来の吉田静子の記録を塗り替え、史上最年少で卓球世界選手権の日本代表メンバーに選ばれた選手は誰でしょう？,福原愛
臓器移植において、臓器を提供する人のことをドナーといいますが、提供される人のことを何というでしょう？,レシピエント[recipient]、ドニー
男の人魚のことをマーマンといいますが、女の人魚のことを何というでしょう？,マーメイド
未熟な柚子の皮と唐辛子をすりおろして塩を加えて熟成させた、福岡県名産の香辛料といえば何でしょう？,ゆずこしょう
「翼よ、あれがパリの灯だ」の名文句を残した、1927年史上初めて単独で大西洋無着陸横断飛行を成功させたアメリカの飛行家は誰でしょう？,チャールズ・リンドバーグ
ギタリストのジミ・ヘンドリックスがアメリカ国歌を演奏したエピソードも有名な、1969年8月に行われた歴史的音楽フェスティバルは何でしょう？,ウッドストック・フェスティバル
歌舞伎俳優や落語家が、自分の父や師匠の名前を継承することを何というでしょう？,襲名
市町村長選挙の選挙権は20歳からですが、被選挙権は何歳から与えられるでしょう？,25歳
「やわ肌のあつき血汐にふれも見で、さびしからずや道を説く君」と詠んだ、明治の女流歌人は誰でしょう？,与謝野晶子
各国のプロサッカーリーグの最高峰で、日本は「J1」、イタリアは「セリエA」ですが、イングランドのリーグは何というでしょう？,プレミアリーグ
全天88星座のうち、最も面積が広い星座は何座でしょう？,うみへび座
証券取引における仕事始めを「大発会」というのに対し、仕事納めのことを何というでしょう？,大納会
アメリカのメリーランド州にある、大統領専用の別荘のことを何というでしょう？,キャンプデービッド
約1．8リットルを1とする、お酒などをはかるときに用いる単位は何でしょう？,〈一〉升
英語で、すみれはバイオレットといいますが、三色すみれは何というでしょう？,パンジー[Pensee]
懐石料理で､ 口直しのために出される吸い物を特に何というでしょう？,箸洗い（はしあらい）
競走馬の種付けを行うとき、繁殖牝馬の発情の促進や検査を行うために用いる牡馬（ぼば・おすうま）のことを何というでしょう？,あて馬
筋肉ではエネルギー供給、肝臓ではエネルギー貯蔵に重要な役割を果たす、「糖原質」ともいう多糖類の一種は何でしょう？,グリコーゲン
天ぷらそばは一杯、二杯と数えますが、ざるそばは何と数えるでしょう？,枚【一枚、二枚】
南米大陸で赤道が通っている3つの国とは、ブラジル、コロンビアとどこでしょう？,エクアドル
童謡『赤とんぼ』で、ねえやが嫁に行ったのはいくつのときだったでしょう？,15
日本の劇場で、特に能や狂言を専門に執り行う劇場のことを何というでしょう？,能楽堂
将棋の桂馬とよく似た動きをするチェスの駒の名前は何でしょう？,ナイト
人道主義・理想主義を主張し、代表的な作家に武者小路実篤・志賀直哉・有島武郎などがいる、明治末期から大正時代にかけての文学の一派をなんと言うでしょう？,白樺派
